Date,Year,Month,Day,Open,High,Low,Close,Volume
1997-07-03,1997,7,3,45.35133743286133,45.47084045410156,45.08245849609375,45.32146453857422,6644401.0
1997-07-07,1997,7,7,45.41109085083008,45.65009689331055,44.93307876586914,45.17208480834961,6747328.0
1997-07-08,1997,7,8,45.17208480834961,45.76959609985352,45.17208480834961,45.76959609985352,5376231.0
1997-07-09,1997,7,9,45.88909912109375,46.217735290527344,45.56046676635742,45.97872924804688,9271535.0
1997-07-10,1997,7,10,45.26171112060547,45.97872924804688,44.96295547485352,45.76959609985352,6689170.0
1997-07-11,1997,7,11,45.79947280883789,46.54636764526367,45.70984649658203,45.76959609985352,7202965.0
1997-07-14,1997,7,14,45.70984649658203,46.09823226928711,44.93307876586914,45.53059387207031,6745445.0
1997-07-15,1997,7,15,45.35133743286133,46.008602142333984,44.63431930541992,45.88909912109375,7824708.0
1997-07-16,1997,7,16,45.76959609985352,46.845123291015625,45.5903434753418,46.66587066650391,11267512.0
1997-07-17,1997,7,17,46.755496978759766,48.63766860961914,46.42686462402344,47.62189483642578,16500859.0
1997-07-18,1997,7,18,47.8011474609375,50.31070709228516,47.8011474609375,49.95219802856445,24240213.0
1997-07-21,1997,7,21,50.31070709228516,50.81859588623047,48.846797943115234,49.59368896484375,17164023.0
1997-07-22,1997,7,22,48.04015350341797,49.47418594360352,47.50239181518555,49.23518371582031,19260835.0
1997-07-23,1997,7,23,49.89244842529297,51.1472282409668,49.32481002807617,50.25095748901367,11499724.0
1997-07-24,1997,7,24,50.48996353149414,51.83436965942383,49.95219802856445,51.53561019897461,10673802.0
1997-07-25,1997,7,25,51.59536361694336,51.83436965942383,50.48996353149414,51.1472282409668,7667180.0
1997-07-28,1997,7,28,50.90822219848633,51.08747482299805,50.10157775878906,50.19120407104492,6801510.0
1997-07-29,1997,7,29,49.95219802856445,50.0119514465332,49.11568069458008,49.17543029785156,9035976.0
1997-07-30,1997,7,30,49.17543029785156,50.66921615600586,49.17543029785156,50.66921615600586,9103338.0
1997-07-31,1997,7,31,50.728965759277344,51.1472282409668,50.19120407104492,50.549713134765625,7200873.0
1997-08-01,1997,8,1,50.43021011352539,50.63933944702149,49.384559631347656,50.07170104980469,8371766.0
1997-08-04,1997,8,4,49.98207473754883,50.90822219848633,49.862571716308594,50.788719177246094,6362609.0
1997-08-05,1997,8,5,50.90822219848633,51.59536361694336,50.90822219848633,50.90822219848633,5620158.0
1997-08-06,1997,8,6,50.87834548950195,52.312381744384766,50.57958984375,51.56548690795898,8707113.0
1997-08-07,1997,8,7,51.8642463684082,52.22275161743164,51.08747482299805,51.32648086547852,6771595.0
1997-08-08,1997,8,8,50.81859588623047,51.20697784423828,49.713191986083984,50.31070709228516,8026376.0
1997-08-11,1997,8,11,50.07170104980469,50.34058380126953,49.23518371582031,49.23518371582031,7084558.0
1997-08-12,1997,8,12,49.41443634033203,50.48996353149414,49.23518371582031,49.444313049316406,7332042.0
1997-08-13,1997,8,13,50.57958984375,50.66921615600586,49.11568069458008,49.89244842529297,10731960.0
1997-08-14,1997,8,14,49.98207473754883,50.25095748901367,49.05592727661133,49.533939361572266,7078282.0
1997-08-15,1997,8,15,49.384559631347656,49.95219802856445,47.741397857666016,47.771270751953125,9628639.0
1997-08-18,1997,8,18,48.27915954589844,49.772945404052734,47.65176773071289,49.713191986083984,10407072.0
1997-08-19,1997,8,19,50.07170104980469,51.62524032592773,49.83269500732422,51.59536361694336,10023609.0
1997-08-20,1997,8,20,51.44598388671875,51.83436965942383,50.728965759277344,51.62524032592773,9512115.0
1997-08-21,1997,8,21,51.38623428344727,51.59536361694336,50.31070709228516,50.549713134765625,6817410.0
1997-08-22,1997,8,22,48.99617767333984,50.96797180175781,48.96630096435547,50.84846878051758,9264004.0
1997-08-25,1997,8,25,50.84846878051758,51.1472282409668,49.95219802856445,50.19120407104492,5208662.0
1997-08-26,1997,8,26,49.41443634033203,49.89244842529297,49.26505661010742,49.384559631347656,6251942.0
1997-08-27,1997,8,27,49.32481002807617,50.10157775878906,48.99617767333984,49.6534423828125,5802162.0
1997-08-28,1997,8,28,49.11568069458008,49.6534423828125,48.27915954589844,48.33890914916992,5962200.0
1997-08-29,1997,8,29,48.07003021240234,49.17543029785156,48.02521514892578,48.45841217041016,7857552.0
1997-09-02,1997,9,2,48.45841217041016,49.862571716308594,48.39866256713867,49.74306869506836,9504584.0
1997-09-03,1997,9,3,49.623565673828125,50.25095748901367,49.47418594360352,49.50406265258789,7343548.0
1997-09-04,1997,9,4,49.50406265258789,49.98207473754883,49.23518371582031,49.59368896484375,5258660.0
1997-09-05,1997,9,5,50.16132736206055,50.31070709228516,49.50406265258789,49.533939361572266,5613254.0
1997-09-08,1997,9,8,49.68331527709961,49.862571716308594,49.05592727661133,49.17543029785156,5404054.0
1997-09-09,1997,9,9,49.23518371582031,49.713191986083984,47.8011474609375,47.8011474609375,12062681.0
1997-09-10,1997,9,10,47.8011474609375,47.83102416992188,45.9488525390625,46.36711120605469,17952289.0
1997-09-11,1997,9,11,46.36711120605469,47.02437973022461,46.12810516357422,46.845123291015625,12295312.0
1997-09-12,1997,9,12,46.81525039672852,46.845123291015625,46.33723831176758,46.72562026977539,6891466.0
1997-09-15,1997,9,15,46.904876708984375,47.41276168823242,45.9488525390625,46.008602142333984,5591498.0
1997-09-16,1997,9,16,46.48661422729492,48.04015350341797,46.068355560302734,47.62189483642578,10040554.0
1997-09-17,1997,9,17,47.92065048217773,48.39866256713867,47.32313537597656,47.62189483642578,7299825.0
1997-09-18,1997,9,18,47.86090087890625,47.92065048217773,47.20363235473633,47.20363235473633,7800022.0
1997-09-19,1997,9,19,47.29325866699219,47.62189483642578,46.99450302124024,47.4426383972168,7209450.0
1997-09-22,1997,9,22,48.757171630859375,50.25095748901367,48.757171630859375,49.6534423828125,14516806.0
1997-09-23,1997,9,23,49.74306869506836,50.19120407104492,49.11568069458008,49.35468673706055,8669666.0
1997-09-24,1997,9,24,49.6534423828125,49.92232131958008,48.48828887939453,48.548038482666016,6402984.0
1997-09-25,1997,9,25,48.607791900634766,49.23518371582031,48.3687858581543,48.57791519165039,5150504.0
1997-09-26,1997,9,26,49.14555358886719,49.32481002807617,48.727294921875,49.05592727661133,4452613.0
1997-09-29,1997,9,29,48.93642425537109,50.25095748901367,48.757171630859375,50.19120407104492,6222863.0
1997-09-30,1997,9,30,50.07170104980469,51.35635757446289,49.533939361572266,50.66921615600586,13046130.0
1997-10-01,1997,10,1,50.728965759277344,50.87834548950195,49.32481002807617,49.47418594360352,7917383.0
1997-10-02,1997,10,2,49.623565673828125,49.98207473754883,49.23518371582031,49.98207473754883,4691728.0
1997-10-03,1997,10,3,51.08747482299805,51.26673126220703,49.47418594360352,49.862571716308594,8570506.0
1997-10-06,1997,10,6,50.2210807800293,50.31070709228516,49.89244842529297,50.10157775878906,5126237.0
1997-10-07,1997,10,7,50.90822219848633,51.20697784423828,50.63933944702149,51.05759811401367,8412978.0
1997-10-08,1997,10,8,51.05759811401367,51.08747482299805,49.95219802856445,50.31070709228516,8571970.0
1997-10-09,1997,10,9,49.862571716308594,50.57958984375,49.80281829833984,50.0119514465332,4732104.0
1997-10-10,1997,10,10,49.89244842529297,50.37046051025391,49.772945404052734,50.16132736206055,3438202.0
1997-10-13,1997,10,13,50.43021011352539,50.43021011352539,49.74306869506836,49.95219802856445,2033633.0
1997-10-14,1997,10,14,49.74306869506836,49.772945404052734,48.78704452514648,49.384559631347656,5508864.0
1997-10-15,1997,10,15,48.81692123413086,49.17543029785156,48.45841217041016,48.607791900634766,5751326.0
1997-10-16,1997,10,16,48.93642425537109,49.0858039855957,47.38288879394531,47.741397857666016,7055479.0
1997-10-17,1997,10,17,46.904876708984375,47.26338577270508,45.53059387207031,45.62022018432617,15117210.0
1997-10-20,1997,10,20,45.79947280883789,46.72562026977539,45.17208480834961,46.60611724853516,11985696.0
1997-10-21,1997,10,21,48.57791519165039,50.37046051025391,48.27915954589844,50.28083038330078,18289519.0
1997-10-22,1997,10,22,50.31070709228516,50.63933944702149,49.83269500732422,50.25095748901367,9077397.0
1997-10-23,1997,10,23,48.757171630859375,49.6534423828125,47.83102416992188,47.98040390014648,14495259.0
1997-10-24,1997,10,24,48.87667465209961,49.14555358886719,46.3073616027832,46.845123291015625,19301001.0
1997-10-27,1997,10,27,46.48661422729492,47.14388275146485,42.96128082275391,43.021034240722656,14937298.0
1997-10-28,1997,10,28,42.54302215576172,47.771270751953125,42.363765716552734,47.50239181518555,26272591.0
1997-10-29,1997,10,29,47.8011474609375,48.87667465209961,46.78537368774414,46.96462631225586,17957310.0
1997-10-30,1997,10,30,46.12810516357422,47.50239181518555,45.679969787597656,45.79947280883789,13368717.0
1997-10-31,1997,10,31,47.02437973022461,47.41276168823242,46.157981872558594,47.084129333496094,8273023.0
1997-11-03,1997,11,3,47.38288879394531,48.846797943115234,47.38288879394531,48.57791519165039,9067983.0
1997-11-04,1997,11,4,48.33890914916992,49.11568069458008,48.24928283691406,48.727294921875,7307774.0
1997-11-05,1997,11,5,48.99617767333984,49.68331527709961,48.548038482666016,49.11568069458008,6807368.0
1997-11-06,1997,11,6,49.05592727661133,49.32481002807617,48.30903244018555,48.30903244018555,6435201.0
1997-11-07,1997,11,7,47.32313537597656,48.0102767944336,46.96462631225586,47.56214141845703,9470693.0
1997-11-10,1997,11,10,48.1596565246582,48.18953323364258,46.66587066650391,46.69574737548828,7866129.0
1997-11-11,1997,11,11,46.904876708984375,47.8011474609375,46.81525039672852,47.32313537597656,5886888.0
1997-11-12,1997,11,12,47.02437973022461,47.56214141845703,46.12810516357422,46.18785858154297,8600421.0
1997-11-13,1997,11,13,46.60611724853516,47.50239181518555,45.53059387207031,47.38288879394531,10815849.0
1997-11-14,1997,11,14,47.771270751953125,48.78704452514648,47.38288879394531,48.518165588378906,10082185.0
1997-11-17,1997,11,17,49.23518371582031,50.13145446777344,49.17543029785156,49.47418594360352,9403540.0
1997-11-18,1997,11,18,49.56381607055664,49.89244842529297,48.757171630859375,48.81692123413086,6661765.0
1997-11-19,1997,11,19,48.757171630859375,49.68331527709961,48.63766860961914,49.26505661010742,7687054.0
1997-11-20,1997,11,20,49.74306869506836,50.19120407104492,49.35468673706055,50.07170104980469,7016777.0
1997-11-21,1997,11,21,50.31070709228516,50.84846878051758,50.19120407104492,50.460086822509766,9933234.0
1997-11-24,1997,11,24,50.16132736206055,50.549713134765625,49.23518371582031,49.2949333190918,7115310.0
1997-11-25,1997,11,25,49.772945404052734,51.38623428344727,49.6534423828125,51.32648086547852,10697024.0
1997-11-26,1997,11,26,51.38623428344727,52.52151107788086,51.32648086547852,52.46175765991211,10296615.0
1997-11-28,1997,11,28,52.16300201416016,52.551387786865234,52.16300201416016,52.34225463867188,3101808.0
1997-12-01,1997,12,1,52.58126068115234,54.164676666259766,52.52151107788086,53.80616760253906,12164352.0
1997-12-02,1997,12,2,53.5970344543457,53.62691116333008,52.85014343261719,52.93976974487305,7380576.0
1997-12-03,1997,12,3,52.82026672363281,53.3580322265625,52.103248596191406,52.76051712036133,10271302.0
1997-12-04,1997,12,4,52.88002014160156,53.20865249633789,52.04349899291992,52.22275161743164,7512581.0
1997-12-05,1997,12,5,52.34225463867188,53.955543518066406,52.103248596191406,53.65678787231445,7249826.0
1997-12-08,1997,12,8,53.955543518066406,54.254302978515625,53.417781829833984,53.955543518066406,6458422.0
1997-12-09,1997,12,9,53.29827880859375,53.65678787231445,52.58126068115234,52.76051712036133,7585592.0
1997-12-10,1997,12,10,52.312381744384766,52.40200805664063,50.400333404541016,50.90822219848633,12008498.0
1997-12-11,1997,12,11,49.23518371582031,49.68331527709961,48.45841217041016,48.57791519165039,15480382.0
1997-12-12,1997,12,12,49.23518371582031,49.444313049316406,46.068355560302734,47.98040390014648,16917376.0
1997-12-15,1997,12,15,48.518165588378906,48.727294921875,46.36711120605469,48.21940612792969,12231715.0
1997-12-16,1997,12,16,48.33890914916992,50.31070709228516,48.33890914916992,49.59368896484375,9597678.0
1997-12-17,1997,12,17,50.19120407104492,50.43021011352539,48.69741821289063,48.757171630859375,9225302.0
1997-12-18,1997,12,18,48.846797943115234,49.20530700683594,47.32313537597656,47.8011474609375,10811038.0
1997-12-19,1997,12,19,47.4426383972168,49.20530700683594,46.36711120605469,48.81692123413086,14260536.0
1997-12-22,1997,12,22,50.07170104980469,50.07170104980469,48.21940612792969,49.02605056762695,8102107.0
1997-12-23,1997,12,23,48.96630096435547,49.772945404052734,47.14388275146485,47.14388275146485,6170563.0
1997-12-24,1997,12,24,47.86090087890625,48.18953323364258,47.32313537597656,47.38288879394531,4309520.0
1997-12-26,1997,12,26,47.50239181518555,48.63766860961914,47.4426383972168,48.607791900634766,2236557.0
1997-12-29,1997,12,29,49.17543029785156,49.56381607055664,49.11568069458008,49.11568069458008,4826872.0
1997-12-30,1997,12,30,49.56381607055664,50.43021011352539,49.20530700683594,49.2949333190918,7443336.0
1997-12-31,1997,12,31,49.713191986083984,50.28083038330078,49.32481002807617,50.0119514465332,5724758.0
1998-01-02,1998,1,2,49.95219802856445,50.549713134765625,49.74306869506836,50.48996353149414,5512420.0
1998-01-05,1998,1,5,50.460086822509766,51.05759811401367,50.19120407104492,50.87834548950195,10495564.0
1998-01-06,1998,1,6,50.37046051025391,51.236854553222656,50.2210807800293,50.31070709228516,7438315.0
1998-01-07,1998,1,7,50.19120407104492,50.19120407104492,49.05592727661133,49.83269500732422,9012754.0
1998-01-08,1998,1,8,49.47418594360352,50.43021011352539,49.20530700683594,49.80281829833984,8492265.0
1998-01-09,1998,1,9,49.862571716308594,50.13145446777344,47.50239181518555,47.83102416992188,15026418.0
1998-01-12,1998,1,12,46.96462631225586,48.33890914916992,46.60611724853516,47.86090087890625,13411184.0
1998-01-13,1998,1,13,48.07003021240234,48.96630096435547,47.95052719116211,48.81692123413086,7143134.0
1998-01-14,1998,1,14,49.47418594360352,49.713191986083984,48.39866256713867,49.05592727661133,8944137.0
1998-01-15,1998,1,15,49.32481002807617,50.16132736206055,48.93642425537109,49.444313049316406,13224996.0
1998-01-16,1998,1,16,50.13145446777344,50.28083038330078,49.95219802856445,50.19120407104492,8763597.0
1998-01-20,1998,1,20,50.28083038330078,51.80449295043945,50.04182434082031,51.80449295043945,10398495.0
1998-01-21,1998,1,21,47.92065048217773,48.757171630859375,47.62189483642578,47.86090087890625,29095118.0
1998-01-22,1998,1,22,47.71152114868164,48.09990310668945,47.084129333496094,47.50239181518555,13772682.0
1998-01-23,1998,1,23,47.71152114868164,47.8011474609375,47.29325866699219,47.41276168823242,8182858.0
1998-01-26,1998,1,26,47.4426383972168,47.771270751953125,46.845123291015625,46.904876708984375,5874127.0
1998-01-27,1998,1,27,46.24760818481445,46.78537368774414,45.70984649658203,46.12810516357422,14685212.0
1998-01-28,1998,1,28,46.42686462402344,46.845123291015625,46.12810516357422,46.36711120605469,10862501.0
1998-01-29,1998,1,29,46.36711120605469,47.47251510620117,46.36711120605469,46.93474960327149,9233251.0
1998-01-30,1998,1,30,46.99450302124024,47.592018127441406,46.845123291015625,47.20363235473633,6067009.0
1998-02-02,1998,2,2,47.8011474609375,48.39866256713867,47.8011474609375,48.07003021240234,7191668.0
1998-02-03,1998,2,3,47.86090087890625,47.92065048217773,47.17375564575195,47.50239181518555,7501075.0
1998-02-04,1998,2,4,47.38288879394531,47.71152114868164,46875,46.99450302124024,8962756.0
1998-02-05,1998,2,5,47.38288879394531,47.592018127441406,47.02437973022461,47.592018127441406,7900856.0
1998-02-06,1998,2,6,47.38288879394531,47.62189483642578,46.72562026977539,46.845123291015625,8540590.0
1998-02-09,1998,2,9,46.904876708984375,47.62189483642578,46.845123291015625,46.845123291015625,7214053.0
1998-02-10,1998,2,10,46875,48.96630096435547,46.60611724853516,48.21940612792969,17079716.0
1998-02-11,1998,2,11,48.57791519165039,49.35468673706055,48.518165588378906,49.0858039855957,8802090.0
1998-02-12,1998,2,12,48.69741821289063,49.35468673706055,48.548038482666016,49.17543029785156,7587266.0
1998-02-13,1998,2,13,49.0858039855957,49.533939361572266,48.93642425537109,48.93642425537109,4694657.0
1998-02-17,1998,2,17,49.26505661010742,49.56381607055664,48.518165588378906,48.757171630859375,8016126.0
1998-02-18,1998,2,18,48.757171630859375,49.533939361572266,48.42853546142578,49.11568069458008,6803812.0
1998-02-19,1998,2,19,49.23518371582031,50.0119514465332,49.11568069458008,49.11568069458008,8946856.0
1998-02-20,1998,2,20,49.23518371582031,49.444313049316406,48.548038482666016,49.05592727661133,7846674.0
1998-02-23,1998,2,23,49.444313049316406,49.68331527709961,49.14555358886719,49.17543029785156,5493592.0
1998-02-24,1998,2,24,49.05592727661133,49.17543029785156,48.63766860961914,48.99617767333984,5381461.0
1998-02-25,1998,2,25,49.02605056762695,50.31070709228516,48.99617767333984,50.31070709228516,8050225.0
1998-02-26,1998,2,26,50.07170104980469,50.609466552734375,49.862571716308594,50.43021011352539,6725362.0
1998-02-27,1998,2,27,50.10157775878906,50.48996353149414,49.6534423828125,49.92232131958008,6161358.0
1998-03-02,1998,3,2,49.80281829833984,49.98207473754883,47.8011474609375,48.727294921875,7301498.0
1998-03-03,1998,3,3,47.8011474609375,48.99617767333984,47.71152114868164,48.81692123413086,8305658.0
1998-03-04,1998,3,4,48.757171630859375,49.384559631347656,47.32313537597656,47.32313537597656,6290644.0
1998-03-05,1998,3,5,47.89077377319336,47.98040390014648,46.99450302124024,47.29325866699219,11217304.0
1998-03-06,1998,3,6,47.38288879394531,47.71152114868164,46.904876708984375,46.904876708984375,10889069.0
1998-03-09,1998,3,9,46.42686462402344,46.96462631225586,45.829349517822266,45.9488525390625,13523106.0
1998-03-10,1998,3,10,46.54636764526367,46.93474960327149,46.217735290527344,46.60611724853516,8717573.0
1998-03-11,1998,3,11,46.78537368774414,47.741397857666016,46.57624435424805,47.38288879394531,7119913.0
1998-03-12,1998,3,12,47.41276168823242,48.09990310668945,46.93474960327149,47.92065048217773,6174956.0
1998-03-13,1998,3,13,48.21940612792969,48.33890914916992,47.32313537597656,47.62189483642578,6119728.0
1998-03-16,1998,3,16,47.65176773071289,48.45841217041016,47.4426383972168,48.39866256713867,7157150.0
1998-03-17,1998,3,17,48.42853546142578,48.66754150390625,47.592018127441406,48.21940612792969,7500029.0
1998-03-18,1998,3,18,48.09990310668945,48.90654754638672,48.07003021240234,48.548038482666016,7520112.0
1998-03-19,1998,3,19,48.607791900634766,49.23518371582031,48.48828887939453,49.17543029785156,5407820.0
1998-03-20,1998,3,20,49.23518371582031,49.35468673706055,48.48828887939453,48.78704452514648,8593518.0
1998-03-23,1998,3,23,48.548038482666016,49.41443634033203,48.45841217041016,48.45841217041016,6478506.0
1998-03-24,1998,3,24,48.87667465209961,49.56381607055664,48.81692123413086,49.47418594360352,5028540.0
1998-03-25,1998,3,25,50.19120407104492,50.99784851074219,50.13145446777344,50.66921615600586,14110958.0
1998-03-26,1998,3,26,50.609466552734375,50.96797180175781,50.19120407104492,50.2210807800293,5976216.0
1998-03-27,1998,3,27,50.31070709228516,50.43021011352539,49.6534423828125,49.89244842529297,5921824.0
1998-03-30,1998,3,30,49.772945404052734,50.13145446777344,48.99617767333984,49.35468673706055,4003460.0
1998-03-31,1998,3,31,49.713191986083984,50.16132736206055,49.41443634033203,49.6534423828125,5310542.0
1998-04-01,1998,4,1,49.6534423828125,50.13145446777344,49.384559631347656,49.92232131958008,5522462.0
1998-04-02,1998,4,2,49.862571716308594,50.99784851074219,49.713191986083984,50.57958984375,7533920.0
1998-04-03,1998,4,3,50.48996353149414,50.84846878051758,49.68331527709961,50.04182434082031,6498170.0
1998-04-06,1998,4,6,50.788719177246094,50.90822219848633,50.19120407104492,50.66921615600586,7697096.0
1998-04-07,1998,4,7,50.549713134765625,50.57958984375,49.50406265258789,50.04182434082031,5696934.0
1998-04-08,1998,4,8,50.07170104980469,50.48996353149414,49.59368896484375,49.95219802856445,5635011.0
1998-04-09,1998,4,9,50.48996353149414,50.90822219848633,50.34058380126953,50.84846878051758,6338760.0
1998-04-13,1998,4,13,50.9380989074707,51.53561019897461,49.80281829833984,49.80281829833984,8545820.0
1998-04-14,1998,4,14,50.19120407104492,50.788719177246094,50.0119514465332,50.788719177246094,4990466.0
1998-04-15,1998,4,15,51.1472282409668,52.49163436889648,50.90822219848633,52.46175765991211,9522993.0
1998-04-16,1998,4,16,52.28250503540039,52.58126068115234,51.44598388671875,51.53561019897461,7072215.0
1998-04-17,1998,4,17,51.35635757446289,51.59536361694336,50.90822219848633,51.5057373046875,6598168.0
1998-04-20,1998,4,20,51.59536361694336,53.17877578735352,51.236854553222656,53.148902893066406,10301636.0
1998-04-21,1998,4,21,54.493309020996094,56.64435958862305,54.31405258178711,56.40535354614258,25734947.0
1998-04-22,1998,4,22,56.40535354614258,57.36137771606445,54.79206466674805,54.85181427001953,13695906.0
1998-04-23,1998,4,23,54.73231506347656,56.2260971069336,54.55305862426758,56.16634750366211,9997250.0
1998-04-24,1998,4,24,55.807838439941406,56.3754768371582,55.56883239746094,56.10659790039063,8276370.0
1998-04-27,1998,4,27,55.56883239746094,55.74808883666992,54.67256164550781,55.120697021484375,8990370.0
1998-04-28,1998,4,28,55.50908279418945,56.64435958862305,55.120697021484375,55.29995346069336,10851413.0
1998-04-29,1998,4,29,55.29995346069336,55.86759185791016,54.79206466674805,55.24020004272461,7120959.0
1998-04-30,1998,4,30,55.47920608520508,56.13647079467773,55.21032333374024,55.38957977294922,7442290.0
1998-05-01,1998,5,1,55.4194564819336,56.10659790039063,55.21032333374024,55.86759185791016,5180838.0
1998-05-04,1998,5,4,55.98709487915039,56.823612213134766,55.74808883666992,55.74808883666992,5557398.0
1998-05-05,1998,5,5,55.7779655456543,56.52485656738281,55.7779655456543,56.31572723388672,5641287.0
1998-05-06,1998,5,6,56.40535354614258,56.85348892211914,56.04684448242188,56.04684448242188,6657790.0
1998-05-07,1998,5,7,56.16634750366211,56.28585052490234,55.50908279418945,55.98709487915039,5553005.0
1998-05-08,1998,5,8,55.89746856689453,57.36137771606445,55.86759185791016,57.36137771606445,8124073.0
1998-05-11,1998,5,11,57.45100402832031,58.675907135009766,56.55473327636719,57.032745361328125,9981769.0
1998-05-12,1998,5,12,56.52485656738281,57.36137771606445,56.07672119140625,57.18212127685547,7894790.0
1998-05-13,1998,5,13,57.48088073730469,58.4369010925293,57.42112731933594,58.25764846801758,8291224.0
1998-05-14,1998,5,14,58.97466659545898,61.81285858154297,58.73566055297852,60.13981628417969,22025831.0
1998-05-15,1998,5,15,60.05018997192383,61.06596755981445,59.33317565917969,59.7215576171875,11712899.0
1998-05-18,1998,5,18,59.63193130493164,60.10994338989258,59.004539489746094,59.57218170166016,7375346.0
1998-05-19,1998,5,19,60.05018997192383,60.70745849609375,59.63193130493164,59.75143432617188,8154616.0
1998-05-20,1998,5,20,59.87093734741211,60.13981628417969,58.58628082275391,59.03441619873047,6305497.0
1998-05-21,1998,5,21,59.03441619873047,59.3630485534668,58.28752517700195,59.09416961669922,6103828.0
1998-05-22,1998,5,22,59.09416961669922,59.09416961669922,57.89913940429688,58.28752517700195,4180862.0
1998-05-26,1998,5,26,58.49665451049805,58.79541015625,57.749759674072266,57.83938980102539,7271164.0
1998-05-27,1998,5,27,57.032745361328125,58.07839584350586,56.67423629760742,57.48088073730469,10500166.0
1998-05-28,1998,5,28,57.48088073730469,58.138145446777344,57.271751403808594,57.39125061035156,6217842.0
1998-05-29,1998,5,29,57.63025665283203,57.809513092041016,56.10659790039063,56.16634750366211,5973497.0
1998-06-01,1998,6,1,56.10659790039063,56.55473327636719,54.79206466674805,56.0169677734375,7643540.0
1998-06-02,1998,6,2,56.0169677734375,56.25597381591797,54.88169097900391,55.24020004272461,8140600.0
1998-06-03,1998,6,3,55.4493293762207,55.74808883666992,54.433555603027344,54.433555603027344,6152363.0
1998-06-04,1998,6,4,54.61281204223633,55.53895950317383,54.61281204223633,55.47920608520508,6345664.0
1998-06-05,1998,6,5,55.807838439941406,56.88336563110352,55.71821212768555,56.823612213134766,8624688.0
1998-06-08,1998,6,8,56.76386260986328,57.36137771606445,56.5846061706543,56.793739318847656,3922500.0
1998-06-09,1998,6,9,56.88336563110352,57.15224838256836,56.31572723388672,57.00286865234375,3914341.0
1998-06-10,1998,6,10,56.76386260986328,57.18212127685547,55.86759185791016,56.04684448242188,6864061.0
1998-06-11,1998,6,11,56.16634750366211,56.43523025512695,55.32982635498047,55.4493293762207,5603631.0
1998-06-12,1998,6,12,55.38957977294922,55.83771514892578,54.493309020996094,55.56883239746094,8411304.0
1998-06-15,1998,6,15,54.79206466674805,55.180450439453125,53.5970344543457,53.65678787231445,8794140.0
1998-06-16,1998,6,16,53.47753143310547,53.47753143310547,51.20697784423828,52.58126068115234,18439097.0
1998-06-17,1998,6,17,53.05927276611328,53.62691116333008,52.61113739013672,53.05927276611328,11762479.0
1998-06-18,1998,6,18,52.103248596191406,52.16300201416016,51.44598388671875,52.01362228393555,8871544.0
1998-06-19,1998,6,19,51.98374938964844,52.22275161743164,50.66921615600586,50.728965759277344,10217328.0
1998-06-22,1998,6,22,50.788719177246094,52.34225463867188,50.75884246826172,51.68498992919922,8947275.0
1998-06-23,1998,6,23,52.58126068115234,53.68666458129883,52.551387786865234,53.417781829833984,8450006.0
1998-06-24,1998,6,24,53.47753143310547,53.5970344543457,52.61113739013672,53.53728485107422,6338760.0
1998-06-25,1998,6,25,53.77629089355469,54.82194137573242,53.53728485107422,53.74641418457031,6668878.0
1998-06-26,1998,6,26,53.71653747558594,54.22442626953125,53.68666458129883,54.01529693603516,3423349.0
1998-06-29,1998,6,29,54.55305862426758,54.88169097900391,54.2841796875,54.55305862426758,4570183.0
1998-06-30,1998,6,30,54.55305862426758,55.59870910644531,54.254302978515625,54.88169097900391,9112752.0
1998-07-01,1998,7,1,55.4493293762207,55.89746856689453,55.21032333374024,55.807838439941406,6624109.0
1998-07-02,1998,7,2,55.71821212768555,55.74808883666992,54.73231506347656,55.06094741821289,6735822.0
1998-07-06,1998,7,6,54.971317291259766,55.00119400024414,54.164676666259766,54.34392929077149,6692726.0
1998-07-07,1998,7,7,54.31405258178711,54.73231506347656,53.89579391479492,54.433555603027344,4759091.0
1998-07-08,1998,7,8,54.37380599975586,55.24020004272461,54.31405258178711,54.971317291259766,4724154.0
1998-07-09,1998,7,9,54.85181427001953,56.64435958862305,54.79206466674805,55.957218170166016,6672434.0
1998-07-10,1998,7,10,56.52485656738281,57.00286865234375,56.10659790039063,56.64435958862305,6422649.0
1998-07-13,1998,7,13,56.64435958862305,57.36137771606445,56.52485656738281,57.062618255615234,4894862.0
1998-07-14,1998,7,14,57.24187469482422,57.660133361816406,56.88336563110352,57.18212127685547,4745911.0
1998-07-15,1998,7,15,57.00286865234375,57.36137771606445,55.92734146118164,55.92734146118164,5350918.0
1998-07-16,1998,7,16,55.98709487915039,56.85348892211914,55.4493293762207,56.5846061706543,4560769.0
1998-07-17,1998,7,17,56.67423629760742,57.54063034057617,56.64435958862305,57.45100402832031,6628293.0
1998-07-20,1998,7,20,57.83938980102539,58.79541015625,57.5107536315918,58.31740188598633,9391406.0
1998-07-21,1998,7,21,61.304969787597656,62.61950302124024,61.06596755981445,61.24522018432617,25749591.0
1998-07-22,1998,7,22,60.22944641113281,61.39459609985352,59.512428283691406,60.91658782958984,12658483.0
1998-07-23,1998,7,23,60.79708480834961,61.66347885131836,59.12404251098633,59.21367263793945,8688285.0
1998-07-24,1998,7,24,60.16969299316406,60.19956970214844,58.55640411376953,59.39292526245117,6013663.0
1998-07-27,1998,7,27,59.1539192199707,60.10994338989258,58.4369010925293,59.99044036865234,7683288.0
1998-07-28,1998,7,28,60.34894943237305,60.677581787109375,59.3630485534668,59.96056365966797,8881168.0
