Date,Open,High,Low,Close,Adj Close,Volume
1993-03-18,13.05568790435791,13.085563659667969,12.966060638427734,13.05568790435791,6.569225788116455,5840446
1993-03-19,13.025813102722168,13.025813102722168,12.816682815551758,12.8465576171875,6.463996410369873,9339943
1993-03-22,12.7868070602417,12.8465576171875,12.607552528381348,12.816682815551758,6.448965549468994,7040835
1993-03-23,12.75693130493164,12.966060638427734,12.637428283691406,12.966060638427734,6.5241312980651855,6934143
1993-03-24,12.75693130493164,12.8465576171875,12.159417152404785,12.219167709350586,6.148314476013184,14960310
1993-03-25,12.129541397094727,12.159417152404785,11.980162620544434,12.06978988647461,6.073154449462891,11736538
1993-03-26,12.099664688110352,12.33867073059082,12.099664688110352,12.27892017364502,6.178379535675049,10045366
1993-03-29,12.428297996520996,12.607552528381348,12.33867073059082,12.368547439575195,6.223479270935059,8609835
1993-03-30,12.428297996520996,12.428297996520996,11.920411109924316,11.950286865234375,6.013017654418945,10671292
1993-03-31,12.010038375854492,12.308794975280762,11.980162620544434,12.159417152404785,6.118249893188477,10850367
1993-04-01,12.308794975280762,12.458173751831055,12.27892017364502,12.398423194885254,6.238508224487305,8023238
1993-04-02,12.428297996520996,12.697179794311523,12.368547439575195,12.577676773071289,6.328706741333008,11754111
1993-04-05,12.577676773071289,12.667304039001465,12.33867073059082,12.577676773071289,6.328706741333008,7121586
1993-04-06,12.577676773071289,12.577676773071289,12.368547439575195,12.428297996520996,6.253542423248291,5901532
1993-04-07,12.249044418334961,12.48805046081543,12.159417152404785,12.48805046081543,6.2836103439331055,5174353
1993-04-08,12.48805046081543,12.517925262451172,12.010038375854492,12.010038375854492,6.043087482452393,5044230
1993-04-12,12.129541397094727,12.398423194885254,12.099664688110352,12.189292907714844,6.1332783699035645,5854671
1993-04-13,12.189292907714844,12.219167709350586,11.77103328704834,11.800908088684082,5.937857151031494,9681358
1993-04-14,11.741156578063965,11.8606595993042,11.591777801513672,11.711280822753906,5.892759323120117,11555790
1993-04-15,11.711280822753906,11.77103328704834,11.591777801513672,11.651530265808105,5.862697124481201,6539174
1993-04-16,11.711280822753906,11.741156578063965,11.591777801513672,11.711280822753906,5.892759323120117,8827822
1993-04-19,12.010038375854492,12.099664688110352,11.681405067443848,11.77103328704834,5.922826290130615,7319908
1993-04-20,11.920411109924316,12.099664688110352,11.651530265808105,12.099664688110352,6.088185787200928,12341963
1993-04-21,11.950286865234375,12.010038375854492,11.741156578063965,11.741156578063965,5.907791614532471,9132835
1993-04-22,11.681405067443848,11.711280822753906,11.502150535583496,11.591777801513672,5.8326311111450195,8998110
1993-04-23,11.502150535583496,11.561902046203613,11.322896957397461,11.412524223327637,5.742434501647949,9023214
1993-04-26,11.502150535583496,11.77103328704834,11.442399978637695,11.561902046203613,5.817598819732666,8368837
1993-04-27,11.561902046203613,11.651530265808105,11.442399978637695,11.561902046203613,5.817598819732666,6163032
1993-04-28,11.651530265808105,12.129541397094727,11.62165355682373,11.920411109924316,5.997990608215332,13500094
1993-04-29,11.920411109924316,11.980162620544434,11.561902046203613,11.681405067443848,5.8777265548706055,6581850
1993-04-30,11.681405067443848,11.800908088684082,11.62165355682373,11.62165355682373,5.8476643562316895,5571414
1993-05-03,11.741156578063965,11.800908088684082,11.591777801513672,11.77103328704834,5.922826290130615,5531666
1993-05-04,11.8606595993042,11.920411109924316,11.77103328704834,11.77103328704834,5.922826290130615,5745469
1993-05-05,11.711280822753906,11.83078384399414,11.681405067443848,11.800908088684082,5.937857151031494,5660952
1993-05-06,11.591777801513672,11.62165355682373,11.472274780273438,11.532027244567871,5.866725444793701,4819968
1993-05-07,11.502150535583496,11.62165355682373,11.412524223327637,11.62165355682373,5.912328243255615,5907390
1993-05-10,11.681405067443848,11.741156578063965,11.561902046203613,11.681405067443848,5.942723751068115,7159242
1993-05-11,11.681405067443848,11.681405067443848,11.561902046203613,11.681405067443848,5.942723751068115,4711602
1993-05-12,11.532027244567871,11.62165355682373,11.442399978637695,11.472274780273438,5.836329460144043,5485224
1993-05-13,11.352771759033203,11.412524223327637,11.263145446777344,11.352771759033203,5.775538444519043,5486061
1993-05-14,11.352771759033203,11.502150535583496,11.322896957397461,11.442399978637695,5.821134567260742,5076866
1993-05-17,11.442399978637695,11.532027244567871,11.352771759033203,11.382648468017578,5.790736675262451,3533806
1993-05-18,11.412524223327637,11.711280822753906,11.412524223327637,11.711280822753906,5.957918643951416,11137390
1993-05-19,11.741156578063965,11.980162620544434,11.561902046203613,11.8606595993042,6.033917427062988,12623128
1993-05-20,11.800908088684082,11.83078384399414,11.651530265808105,11.77103328704834,5.988318920135498,5911155
1993-05-21,11.651530265808105,11.77103328704834,11.532027244567871,11.561902046203613,5.881930351257324,6465535
1993-05-24,11.62165355682373,11.920411109924316,11.591777801513672,11.890535354614258,6.04911470413208,7426600
1993-05-25,11.920411109924316,12.159417152404785,11.920411109924316,12.03991413116455,6.125107765197754,12304307
1993-05-26,12.06978988647461,12.607552528381348,12.06978988647461,12.607552528381348,6.413888454437256,16971978
1993-05-27,12.727054595947266,12.906310081481934,12.637428283691406,12.727054595947266,6.474679946899414,16803781
1993-05-28,12.697179794311523,12.697179794311523,12.428297996520996,12.607552528381348,6.413888454437256,9480107
1993-06-01,12.727054595947266,12.75693130493164,12.398423194885254,12.428297996520996,6.322694778442383,8153361
1993-06-02,12.368547439575195,12.906310081481934,12.368547439575195,12.876434326171875,6.5506720542907715,10388872
1993-06-03,12.906310081481934,12.99593734741211,12.7868070602417,12.876434326171875,6.5506720542907715,10974214
1993-06-04,12.906310081481934,12.99593734741211,12.816682815551758,12.906310081481934,6.565876483917236,7860481
1993-06-07,12.906310081481934,12.906310081481934,12.48805046081543,12.48805046081543,6.353090286254883,7074307
1993-06-08,12.48805046081543,12.54780101776123,12.33867073059082,12.48805046081543,6.353090286254883,6129142
1993-06-09,12.667304039001465,12.75693130493164,12.577676773071289,12.637428283691406,6.429086208343506,5096949
1993-06-10,12.607552528381348,12.607552528381348,12.308794975280762,12.54780101776123,6.383491039276123,6297757
1993-06-11,12.637428283691406,12.667304039001465,12.517925262451172,12.54780101776123,6.383491039276123,5607815
1993-06-14,12.48805046081543,12.54780101776123,12.398423194885254,12.428297996520996,6.322694778442383,4914945
1993-06-15,12.398423194885254,12.398423194885254,11.890535354614258,11.920411109924316,6.064311504364014,12664131
1993-06-16,11.83078384399414,12.03991413116455,11.681405067443848,12.03991413116455,6.125107765197754,11017309
1993-06-17,11.980162620544434,12.010038375854492,11.800908088684082,11.8606595993042,6.033917427062988,5451334
1993-06-18,11.8606595993042,11.8606595993042,11.681405067443848,11.800908088684082,6.003516674041748,8683055
1993-06-21,11.980162620544434,11.980162620544434,11.711280822753906,11.77103328704834,5.988318920135498,5193181
1993-06-22,11.741156578063965,11.8606595993042,11.741156578063965,11.77103328704834,5.988318920135498,4476043
1993-06-23,11.77103328704834,11.800908088684082,11.591777801513672,11.62165355682373,5.912328243255615,6282276
1993-06-24,11.62165355682373,11.741156578063965,11.62165355682373,11.651530265808105,5.927525520324707,4617462
1993-06-25,11.711280822753906,11.890535354614258,11.711280822753906,11.890535354614258,6.04911470413208,5758439
1993-06-28,11.920411109924316,12.129541397094727,11.890535354614258,12.03991413116455,6.125107765197754,5851324
1993-06-29,12.03991413116455,12.06978988647461,11.651530265808105,11.800908088684082,6.003516674041748,6015755
1993-06-30,11.83078384399414,11.920411109924316,11.741156578063965,11.800908088684082,6.003516674041748,4126679
1993-07-01,11.8606595993042,11.890535354614258,11.741156578063965,11.77103328704834,5.988318920135498,3745935
1993-07-02,11.591777801513672,11.62165355682373,11.412524223327637,11.532027244567871,5.866725444793701,10185948
1993-07-06,11.472274780273438,11.502150535583496,11.203393936157227,11.203393936157227,5.699540615081787,7646260
1993-07-07,11.203393936157227,11.233269691467285,11.083890914916992,11.14364242553711,5.6691460609436035,6186462
1993-07-08,11.203393936157227,11.382648468017578,11.083890914916992,11.14364242553711,5.6691460609436035,7591450
1993-07-09,11.173518180847168,11.233269691467285,11.083890914916992,11.14364242553711,5.6691460609436035,4931262
1993-07-12,11.203393936157227,11.532027244567871,11.173518180847168,11.502150535583496,5.851526737213135,5265982
1993-07-13,11.502150535583496,11.591777801513672,11.293021202087402,11.382648468017578,5.790736675262451,4520394
1993-07-14,11.352771759033203,11.442399978637695,11.263145446777344,11.322896957397461,5.760335922241211,3879405
1993-07-15,11.322896957397461,11.442399978637695,11.263145446777344,11.352771759033203,5.775538444519043,4738798
1993-07-16,11.352771759033203,11.352771759033203,10.874760627746582,10.904637336730957,5.547555446624756,11051618
1993-07-19,10.904637336730957,10.994263648986816,10.366873741149902,10.42662525177002,5.304372310638428,18754780
1993-07-20,10.42662525177002,10.456501007080078,9.948614120483398,10.247370719909668,5.213179111480713,19197447
1993-07-21,10.307122230529785,10.486376762390137,10.277247428894043,10.42662525177002,5.304372310638428,8057129
1993-07-22,10.456501007080078,10.695507049560547,10.277247428894043,10.366873741149902,5.273974895477295,10764595
1993-07-23,10.42662525177002,10.42662525177002,10.038241386413574,10.097991943359375,5.137184143066406,10435733
1993-07-26,10.0083646774292,10.277247428894043,9.829111099243164,10.127867698669434,5.152388572692871,16412995
1993-07-27,10.725381851196289,10.964387893676758,10.635754585266113,10.904637336730957,5.547555446624756,26193095
1993-07-28,10.994263648986816,11.083890914916992,10.486376762390137,10.516251564025879,5.349971771240234,17642673
1993-07-29,10.516251564025879,10.635754585266113,10.366873741149902,10.486376762390137,5.334770679473877,10606022
1993-07-30,10.42662525177002,10.635754585266113,10.42662525177002,10.635754585266113,5.410765647888184,7866338
1993-08-02,10.605879783630371,10.695507049560547,10.486376762390137,10.486376762390137,5.334770679473877,5598610
1993-08-03,10.516251564025879,10.546128273010254,10.307122230529785,10.366873741149902,5.273974895477295,5241297
1993-08-04,10.366873741149902,10.605879783630371,10.336997985839844,10.605879783630371,5.395566940307617,5574343
1993-08-05,10.546128273010254,10.695507049560547,10.396750450134277,10.456501007080078,5.349714279174805,5167240
1993-08-06,10.42662525177002,10.456501007080078,10.307122230529785,10.366873741149902,5.303857326507568,4688590
1993-08-09,10.366873741149902,10.456501007080078,10.247370719909668,10.307122230529785,5.273288726806641,5622041
1993-08-10,10.307122230529785,10.366873741149902,10.247370719909668,10.336997985839844,5.28857421875,4680641
1993-08-11,10.396750450134277,10.396750450134277,10.038241386413574,10.097991943359375,5.166292667388916,7344175
1993-08-12,10.157744407653809,10.157744407653809,9.858986854553223,9.97848892211914,5.105154037475586,8714854
1993-08-13,10.038241386413574,10.038241386413574,9.91873836517334,9.948614120483398,5.089870929718018,4661394
1993-08-16,9.948614120483398,9.97848892211914,9.70960807800293,9.799235343933105,5.013443946838379,8055874
1993-08-17,9.799235343933105,10.277247428894043,9.799235343933105,10.277247428894043,5.258001327514648,8447496
1993-08-18,10.366873741149902,10.396750450134277,10.127867698669434,10.21749496459961,5.227431297302246,8177628
1993-08-19,10.307122230529785,10.336997985839844,10.21749496459961,10.277247428894043,5.258001327514648,6545031
1993-08-20,10.277247428894043,10.336997985839844,10.187620162963867,10.307122230529785,5.273288726806641,7096482
1993-08-23,10.307122230529785,10.695507049560547,10.277247428894043,10.605879783630371,5.426136493682861,11014380
1993-08-24,10.635754585266113,10.665631294250488,10.42662525177002,10.486376762390137,5.364995956420898,6371395
1993-08-25,10.516251564025879,10.546128273010254,10.396750450134277,10.516251564025879,5.380284309387207,5527901
1993-08-26,10.546128273010254,10.695507049560547,10.42662525177002,10.516251564025879,5.380284309387207,7755462
1993-08-27,10.486376762390137,10.546128273010254,10.42662525177002,10.546128273010254,5.395565986633301,4076890
1993-08-30,10.546128273010254,10.695507049560547,10.546128273010254,10.665631294250488,5.45670747756958,6516998
1993-08-31,10.695507049560547,10.964387893676758,10.695507049560547,10.9345121383667,5.594269752502441,10307702
1993-09-01,10.9345121383667,11.083890914916992,10.904637336730957,10.964387893676758,5.609553813934326,8321558
1993-09-02,10.994263648986816,11.083890914916992,10.9345121383667,10.994263648986816,5.624838352203369,4962642
1993-09-03,11.054015159606934,11.083890914916992,10.904637336730957,10.9345121383667,5.594269752502441,4301152
1993-09-07,11.024140357971191,11.054015159606934,10.815010070800781,10.874760627746582,5.563698768615723,5545474
1993-09-08,10.815010070800781,10.844884872436523,10.456501007080078,10.605879783630371,5.426136493682861,9849136
1993-09-09,10.576004028320312,10.665631294250488,10.546128273010254,10.605879783630371,5.426136493682861,7367187
1993-09-10,10.665631294250488,10.665631294250488,10.396750450134277,10.456501007080078,5.349714279174805,9057105
1993-09-13,10.486376762390137,10.605879783630371,10.396750450134277,10.486376762390137,5.364995956420898,5686474
1993-09-14,10.486376762390137,10.486376762390137,10.366873741149902,10.396750450134277,5.319146156311035,4558886
1993-09-15,10.396750450134277,10.486376762390137,10.336997985839844,10.42662525177002,5.334423065185547,8080559
1993-09-16,10.396750450134277,10.516251564025879,10.366873741149902,10.396750450134277,5.319146156311035,3299084
1993-09-17,10.336997985839844,10.366873741149902,10.21749496459961,10.366873741149902,5.303857326507568,13356583
1993-09-20,10.336997985839844,10.366873741149902,10.097991943359375,10.097991943359375,5.166292667388916,5564720
1993-09-21,10.157744407653809,10.187620162963867,10.0083646774292,10.068117141723633,5.15100622177124,7760483
1993-09-22,10.097991943359375,10.157744407653809,9.948614120483398,10.0083646774292,5.120439529418945,7150874
1993-09-23,10.038241386413574,10.127867698669434,9.97848892211914,10.0083646774292,5.120439529418945,8043740
1993-09-24,10.0083646774292,10.038241386413574,9.91873836517334,9.97848892211914,5.105154037475586,5460957
1993-09-27,9.97848892211914,10.0083646774292,9.91873836517334,9.97848892211914,5.105154037475586,6711973
1993-09-28,9.97848892211914,10.187620162963867,9.948614120483398,9.97848892211914,5.105154037475586,9932398
1993-09-29,9.97848892211914,10.068117141723633,9.858986854553223,9.948614120483398,5.089870929718018,9188901
1993-09-30,9.948614120483398,10.068117141723633,9.888861656188965,10.038241386413574,5.13572359085083,6127050
1993-10-01,10.068117141723633,10.486376762390137,10.068117141723633,10.486376762390137,5.364995956420898,13962426
1993-10-04,10.576004028320312,10.695507049560547,10.456501007080078,10.576004028320312,5.410849571228027,10102268
1993-10-05,10.605879783630371,10.635754585266113,10.336997985839844,10.456501007080078,5.349714279174805,6544613
1993-10-06,10.396750450134277,10.605879783630371,10.336997985839844,10.516251564025879,5.380284309387207,6872220
1993-10-07,10.516251564025879,10.546128273010254,10.42662525177002,10.516251564025879,5.380284309387207,4376046
1993-10-08,10.605879783630371,10.605879783630371,10.366873741149902,10.576004028320312,5.410849571228027,6724106
1993-10-11,10.576004028320312,10.605879783630371,10.486376762390137,10.546128273010254,5.395565986633301,2238022
1993-10-12,10.546128273010254,10.605879783630371,10.456501007080078,10.456501007080078,5.349714279174805,5597774
1993-10-13,10.396750450134277,10.486376762390137,10.307122230529785,10.307122230529785,5.273288726806641,4621646
1993-10-14,10.307122230529785,10.336997985839844,10.157744407653809,10.187620162963867,5.212146759033203,7022844
1993-10-15,10.277247428894043,10.725381851196289,10.247370719909668,10.635754585266113,5.441420078277588,13478338
1993-10-18,10.635754585266113,10.785134315490723,10.486376762390137,10.516251564025879,5.380284309387207,8653349
1993-10-19,10.516251564025879,10.665631294250488,10.247370719909668,10.366873741149902,5.303857326507568,8166750
1993-10-20,10.366873741149902,10.42662525177002,10.247370719909668,10.42662525177002,5.334423065185547,5453007
1993-10-21,10.42662525177002,10.815010070800781,10.396750450134277,10.755257606506348,5.502559185028076,10368370
1993-10-22,10.844884872436523,10.9345121383667,10.605879783630371,10.635754585266113,5.441420078277588,11377133
1993-10-25,10.486376762390137,10.755257606506348,10.456501007080078,10.725381851196289,5.487276077270508,9276765
1993-10-26,10.9345121383667,11.054015159606934,10.605879783630371,11.054015159606934,5.655407428741455,18208350
1993-10-27,11.083890914916992,11.14364242553711,10.9345121383667,10.994263648986816,5.624838352203369,18348095
1993-10-28,10.9345121383667,11.083890914916992,10.904637336730957,10.9345121383667,5.594269752502441,11139900
1993-10-29,10.994263648986816,11.14364242553711,10.964387893676758,10.994263648986816,5.624838352203369,7998134
1993-11-01,10.994263648986816,11.472274780273438,10.9345121383667,11.412524223327637,5.838828086853027,16581610
1993-11-02,11.711280822753906,12.219167709350586,11.591777801513672,12.159417152404785,6.220951080322266,42710690
1993-11-03,12.189292907714844,12.219167709350586,11.980162620544434,12.129541397094727,6.205666542053223,21858890
1993-11-04,12.010038375854492,12.06978988647461,11.800908088684082,11.890535354614258,6.113504409790039,12649487
1993-11-05,11.890535354614258,11.980162620544434,11.800908088684082,11.920411109924316,6.1288628578186035,13805526
1993-11-08,12.010038375854492,12.129541397094727,11.950286865234375,12.010038375854492,6.174943447113037,7869686
1993-11-09,12.06978988647461,12.099664688110352,11.711280822753906,11.741156578063965,6.036697864532471,10534475
1993-11-10,11.83078384399414,11.980162620544434,11.711280822753906,11.920411109924316,6.1288628578186035,8605233
1993-11-11,12.010038375854492,12.517925262451172,11.980162620544434,12.428297996520996,6.389994144439697,15411346
1993-11-12,12.48805046081543,12.54780101776123,12.308794975280762,12.33867073059082,6.343910217285156,13377085
1993-11-15,12.33867073059082,12.33867073059082,12.159417152404785,12.189292907714844,6.267106056213379,6081026
1993-11-16,12.219167709350586,12.667304039001465,12.129541397094727,12.607552528381348,6.4821553230285645,14180413
1993-11-17,12.7868070602417,12.966060638427734,12.398423194885254,12.398423194885254,6.374632358551025,18328849
1993-11-18,12.48805046081543,12.697179794311523,12.458173751831055,12.607552528381348,6.4821553230285645,10188458
1993-11-19,12.48805046081543,12.577676773071289,12.308794975280762,12.398423194885254,6.374632358551025,9755833
1993-11-22,12.398423194885254,12.54780101776123,12.33867073059082,12.428297996520996,6.389994144439697,10858735
1993-11-23,12.517925262451172,12.727054595947266,12.398423194885254,12.697179794311523,6.528239727020264,8649165
1993-11-24,12.906310081481934,13.205066680908203,12.8465576171875,13.175190925598145,6.7740068435668945,17505856
1993-11-26,13.26481819152832,13.384321212768555,13.175190925598145,13.324569702148438,6.85081148147583,5066824
1993-11-29,13.384321212768555,13.414196968078613,12.99593734741211,12.99593734741211,6.68184232711792,10409374
1993-11-30,13.025813102722168,13.175190925598145,12.8465576171875,12.876434326171875,6.620397090911865,8270931
1993-12-01,13.085563659667969,13.085563659667969,12.697179794311523,12.697179794311523,6.528239727020264,9980095
1993-12-02,12.727054595947266,12.936184883117676,12.727054595947266,12.8465576171875,6.605040073394775,7806507
1993-12-03,12.906310081481934,12.906310081481934,12.697179794311523,12.7868070602417,6.574319362640381,7362585
1993-12-06,12.667304039001465,12.99593734741211,12.607552528381348,12.8465576171875,6.605040073394775,7350033
1993-12-07,12.936184883117676,12.966060638427734,12.727054595947266,12.8465576171875,6.605040073394775,6488966
1993-12-08,12.876434326171875,12.936184883117676,12.75693130493164,12.876434326171875,6.620397090911865,4188184
1993-12-09,12.876434326171875,12.936184883117676,12.727054595947266,12.816682815551758,6.5896806716918945,5924544
1993-12-10,12.906310081481934,13.26481819152832,12.876434326171875,13.205066680908203,6.789365768432617,16139362
1993-12-13,13.354446411132812,13.802580833435059,13.234943389892578,13.712953567504883,7.050494194030762,20422522
1993-12-14,13.683077812194824,13.712953567504883,13.384321212768555,13.414196968078613,6.896889686584473,10190132
1993-12-15,13.414196968078613,13.772706031799316,13.294693946838379,13.593450546264648,6.9890522956848145,9565879
1993-12-16,13.683077812194824,13.772706031799316,13.653203010559082,13.742830276489258,7.065853595733643,12354515
1993-12-17,13.802580833435059,14.310467720031738,13.802580833435059,14.280592918395996,7.342344760894775,24124107
1993-12-20,14.161089897155762,14.19096565246582,13.922083854675293,13.951959609985352,7.173381328582764,11863732
1993-12-21,13.922083854675293,14.131214141845703,13.892208099365234,14.011711120605469,7.204099655151367,9507303
1993-12-22,14.041586875915527,14.161089897155762,13.981836318969727,14.161089897155762,7.280900478363037,6402775
1993-12-23,14.161089897155762,14.19096565246582,13.981836318969727,14.011711120605469,7.204099655151367,5536687
1993-12-27,14.011711120605469,14.161089897155762,13.862333297729492,14.131214141845703,7.265543460845947,5906553
1993-12-28,14.071462631225586,14.19096565246582,13.922083854675293,13.951959609985352,7.173381328582764,5344642
1993-12-29,13.981836318969727,14.041586875915527,13.892208099365234,13.892208099365234,7.142660617828369,4522486
1993-12-30,13.862333297729492,13.951959609985352,13.593450546264648,13.623327255249023,7.004415035247803,6957155
1993-12-31,13.533699989318848,13.712953567504883,13.473947525024414,13.503824234008789,6.94296932220459,8028678
1994-01-03,13.593450546264648,13.802580833435059,13.593450546264648,13.772706031799316,7.081220626831055,5986467
1994-01-04,13.892208099365234,14.131214141845703,13.862333297729492,14.101338386535645,7.25018310546875,7727011
1994-01-05,14.101338386535645,14.310467720031738,13.981836318969727,14.220841407775879,7.311624050140381,10752880
1994-01-06,14.340344429016113,14.340344429016113,13.981836318969727,13.981836318969727,7.188742637634277,9957083
1994-01-07,13.981836318969727,14.19096565246582,13.862333297729492,14.071462631225586,7.2348198890686035,6102782
1994-01-10,14.071462631225586,14.220841407775879,13.981836318969727,14.161089897155762,7.280900478363037,7259240
1994-01-11,14.131214141845703,14.19096565246582,13.981836318969727,14.011711120605469,7.204099655151367,7073470
1994-01-12,14.041586875915527,14.071462631225586,13.892208099365234,13.892208099365234,7.142660617828369,6288970
1994-01-13,13.922083854675293,14.101338386535645,13.922083854675293,14.041586875915527,7.2194647789001465,7548773
1994-01-14,14.041586875915527,14.220841407775879,13.951959609985352,14.011711120605469,7.204099655151367,6635824
1994-01-17,13.981836318969727,13.981836318969727,13.653203010559082,13.742830276489258,7.065853595733643,6393570
1994-01-18,13.712953567504883,13.712953567504883,13.473947525024414,13.653203010559082,7.019777297973633,9438686
1994-01-19,13.563575744628906,13.623327255249023,13.324569702148438,13.384321212768555,6.881527423858643,8198548
1994-01-20,13.354446411132812,13.354446411132812,13.175190925598145,13.205066680908203,6.789365768432617,9533244
1994-01-21,13.175190925598145,13.294693946838379,13.085563659667969,13.205066680908203,6.789365768432617,13290894
1994-01-24,13.324569702148438,14.041586875915527,13.324569702148438,14.011711120605469,7.204099655151367,17653551
1994-01-25,14.071462631225586,14.19096565246582,13.234943389892578,13.922083854675293,7.158015727996826,42486428
1994-01-26,14.041586875915527,14.041586875915527,13.384321212768555,13.473947525024414,6.927608489990234,17110886
1994-01-27,13.533699989318848,13.742830276489258,13.503824234008789,13.653203010559082,7.019777297973633,9268397
1994-01-28,13.892208099365234,13.892208099365234,13.742830276489258,13.802580833435059,7.096576690673828,6459678
1994-01-31,13.832456588745117,13.832456588745117,13.503824234008789,13.503824234008789,6.94296932220459,8754602
1994-02-01,13.593450546264648,13.712953567504883,13.503824234008789,13.503824234008789,6.94296932220459,7775546
1994-02-02,13.503824234008789,13.503824234008789,13.26481819152832,13.473947525024414,6.927608489990234,9008989
1994-02-03,13.444072723388672,13.593450546264648,13.324569702148438,13.324569702148438,6.85081148147583,7379739
1994-02-04,13.26481819152832,13.294693946838379,12.428297996520996,12.428297996520996,6.4187774658203125,14894622
1994-02-07,12.517925262451172,13.05568790435791,12.48805046081543,12.966060638427734,6.696511745452881,17233059
1994-02-08,13.085563659667969,13.085563659667969,12.75693130493164,12.816682815551758,6.619364261627197,8404819
1994-02-09,12.876434326171875,12.966060638427734,12.697179794311523,12.697179794311523,6.55764627456665,8280554
1994-02-10,12.75693130493164,12.816682815551758,12.607552528381348,12.637428283691406,6.5267839431762695,6550470
1994-02-11,12.54780101776123,12.75693130493164,12.428297996520996,12.727054595947266,6.573070049285889,8307332
1994-02-14,12.75693130493164,13.05568790435791,12.75693130493164,12.906310081481934,6.665655136108398,7839561
1994-02-15,12.99593734741211,13.05568790435791,12.906310081481934,13.025813102722168,6.727366924285889,7227442
1994-02-16,13.205066680908203,13.205066680908203,13.025813102722168,13.05568790435791,6.742798805236816,6258009
1994-02-17,13.115440368652344,13.145315170288086,12.54780101776123,12.607552528381348,6.511353969573975,9582197
1994-02-18,12.577676773071289,12.637428283691406,12.458173751831055,12.577676773071289,6.495925426483154,11207681
1994-02-22,12.577676773071289,12.876434326171875,12.577676773071289,12.816682815551758,6.619364261627197,5342550
1994-02-23,12.8465576171875,12.966060638427734,12.727054595947266,12.7868070602417,6.603933811187744,5000717
1994-02-24,12.727054595947266,12.75693130493164,12.577676773071289,12.637428283691406,6.5267839431762695,6915734
1994-02-25,12.75693130493164,12.75693130493164,12.577676773071289,12.637428283691406,6.5267839431762695,4442153
1994-02-28,12.697179794311523,12.727054595947266,12.577676773071289,12.637428283691406,6.5267839431762695,4019569
1994-03-01,12.637428283691406,12.876434326171875,12.54780101776123,12.816682815551758,6.619364261627197,8514022
1994-03-02,12.607552528381348,12.7868070602417,12.458173751831055,12.667304039001465,6.5422163009643555,11389266
1994-03-03,12.637428283691406,12.75693130493164,12.577676773071289,12.577676773071289,6.495925426483154,6763436
1994-03-04,12.727054595947266,12.727054595947266,12.517925262451172,12.577676773071289,6.495925426483154,7203593
1994-03-07,12.667304039001465,12.667304039001465,12.458173751831055,12.48805046081543,6.449635982513428,7463001
1994-03-08,12.458173751831055,13.115440368652344,12.27892017364502,13.085563659667969,6.758228778839111,19432588
1994-03-09,13.145315170288086,13.324569702148438,13.085563659667969,13.234943389892578,6.835375785827637,15648578
1994-03-10,13.26481819152832,13.444072723388672,13.175190925598145,13.384321212768555,6.912525653839111,12667060
1994-03-11,13.414196968078613,13.444072723388672,13.205066680908203,13.354446411132812,6.897097110748291,7063847
1994-03-14,13.414196968078613,13.832456588745117,13.354446411132812,13.742830276489258,7.097681522369385,12200544
1994-03-15,13.802580833435059,13.951959609985352,13.712953567504883,13.712953567504883,7.0822529792785645,10261260
1994-03-16,13.772706031799316,13.922083854675293,13.653203010559082,13.922083854675293,7.190258979797363,7880146
1994-03-17,13.922083854675293,13.922083854675293,13.742830276489258,13.832456588745117,7.143973350524902,7924914
1994-03-18,13.832456588745117,13.922083854675293,13.563575744628906,13.653203010559082,7.051397800445557,13623941
1994-03-21,13.593450546264648,14.071462631225586,13.563575744628906,14.011711120605469,7.236550807952881,11300984
1994-03-22,13.862333297729492,14.011711120605469,13.802580833435059,13.922083854675293,7.190258979797363,7737471
1994-03-23,13.623327255249023,13.832456588745117,13.533699989318848,13.683077812194824,7.066826343536377,11141574
1994-03-24,13.593450546264648,13.653203010559082,13.384321212768555,13.473947525024414,6.958813667297363,8539126
1994-03-25,13.503824234008789,13.503824234008789,12.816682815551758,12.906310081481934,6.665655136108398,12482964
1994-03-28,12.99593734741211,13.05568790435791,12.54780101776123,12.816682815551758,6.619364261627197,14043596
1994-03-29,12.816682815551758,12.99593734741211,12.54780101776123,12.577676773071289,6.495925426483154,13241105
1994-03-30,12.54780101776123,13.145315170288086,12.54780101776123,12.7868070602417,6.603933811187744,17290380
1994-03-31,12.906310081481934,13.05568790435791,12.428297996520996,13.05568790435791,6.742798805236816,14478314
1994-04-04,12.667304039001465,12.7868070602417,12.48805046081543,12.667304039001465,6.5422163009643555,11568760
1994-04-05,12.7868070602417,12.936184883117676,12.667304039001465,12.75693130493164,6.588505268096924,9786794
1994-04-06,12.7868070602417,12.798009872436523,12.607552528381348,12.697179794311523,6.55764627456665,8075120
1994-04-07,12.727054595947266,12.727054595947266,12.48805046081543,12.697179794311523,6.55764627456665,7426182
1994-04-08,12.637428283691406,12.697179794311523,12.517925262451172,12.54780101776123,6.480496406555176,5477274
1994-04-11,12.577676773071289,12.75693130493164,12.48805046081543,12.667304039001465,6.5422163009643555,5448823
1994-04-12,12.8465576171875,12.876434326171875,12.54780101776123,12.637428283691406,6.5267839431762695,7900229
1994-04-13,12.637428283691406,12.75693130493164,12.398423194885254,12.517925262451172,6.4650654792785645,14627682
1994-04-14,12.54780101776123,12.876434326171875,12.54780101776123,12.876434326171875,6.650218486785889,10995552
